date,action,company,yahoo_ticker,currency,num_shares,stock_price_usd,trading_costs_usd,total_usd,total_shares_held,return
"06/24/2022, 12:22:06",SELL,UAA,UAA,USD,1053,9.49,0,-9992.97,0,-0.000526581
"06/24/2022, 12:22:06",BUY,MU,MU,USD,170,58.68000031,0,9975.600052,170,8.36E-05
"06/24/2022, 12:36:52",SELL,MU,MU,USD,170,58.53,0,-9950.1,0,-0.002556242
"06/24/2022, 12:36:52",BUY,CHRW,CHRW,USD,96,103.6409087,0,9949.527233,96,2.58E-05
"06/24/2022, 12:52:36",SELL,CHRW,CHRW,USD,96,103.72,0,-9957.12,0,0.000763128
"06/24/2022, 12:52:36",BUY,ACN,ACN,USD,33,296.2799988,0,9777.23996,33,0.000147603
"06/24/2022, 13:07:22",SELL,ACN,ACN,USD,33,296.32,0,-9778.56,0,0.000135012
"06/24/2022, 13:07:22",BUY,KO,KO,USD,159,62.70500183,0,9970.095291,159,5.30E-05
"06/24/2022, 13:23:07",SELL,KO,KO,USD,159,62.695,0,-9968.505,0,-0.000159506
"06/24/2022, 13:23:07",BUY,DOW,DOW,USD,187,53.31000137,0,9968.970257,187,4.47E-05
"06/24/2022, 13:34:52",SELL,DOW,DOW,USD,187,53.29,0,-9965.23,0,-0.00037519
"06/24/2022, 13:34:52",BUY,KO,KO,USD,159,62.74499893,0,9976.45483,159,5.86E-05
"06/24/2022, 13:48:35",SELL,KO,KO,USD,159,62.8,0,-9985.2,0,0.000876581
"06/24/2022, 13:48:35",BUY,JNJ,JNJ,USD,55,181.6549988,0,9991.024933,55,1.16E-05
"06/24/2022, 14:02:22",SELL,JNJ,JNJ,USD,55,182.0834,0,-10014.587,0,0.002358323
"06/24/2022, 14:02:22",BUY,MS,MS,USD,128,77.62000275,0,9935.360352,128,9.14E-06
"06/24/2022, 14:17:08",SELL,MS,MS,USD,128,77.75,0,-9952,0,0.001674791
"06/24/2022, 14:17:08",BUY,MS,MS,USD,128,77.70999908,0,9946.879883,128,6.37E-05
"06/24/2022, 14:32:56",SELL,MS,MS,USD,128,77.985,0,-9982.08,0,0.00353881
"06/24/2022, 14:32:56",BUY,JNJ,JNJ,USD,54,182.0099996,0,9828.539978,54,0.000185022
"06/24/2022, 14:45:43",SELL,JNJ,JNJ,USD,54,182.415,0,-9850.41,0,0.002225155
"06/24/2022, 14:45:43",BUY,MCHP,MCHP,USD,166,60.02095286,0,9963.478175,166,9.35E-05
"06/24/2022, 15:00:29",SELL,MCHP,MCHP,USD,166,60.58,0,-10056.28,0,0.0093142
"06/24/2022, 15:00:29",BUY,ACN,ACN,USD,33,298.8999939,0,9863.699799,33,0.000375829
"06/24/2022, 15:12:16",SELL,ACN,ACN,USD,33,299.57,0,-9885.81,0,0.002241573
"06/27/2022, 10:30:05",BUY,MRNA,MRNA,USD,69,143.1999969,0,9880.799789,69,0.000178268
"06/27/2022, 10:41:53",SELL,MRNA,MRNA,USD,69,144.93,0,-10000.17,0,0.012081027
"06/27/2022, 10:41:53",BUY,FRC,FRC,USD,67,147.6499939,0,9892.549591,67,0.000144992
"06/27/2022, 10:53:46",SELL,FRC,FRC,USD,67,147.91,0,-9909.97,0,0.001760963
"06/27/2022, 10:53:46",BUY,MRNA,MRNA,USD,68,145.1321384,0,9868.98541,68,0.000177581
"06/27/2022, 11:07:07",SELL,MRNA,MRNA,USD,68,143.3701,0,-9749.1668,0,-0.012140925
"06/27/2022, 11:07:07",BUY,GS,GS,USD,33,301.7200012,0,9956.76004,33,9.55E-05
"06/27/2022, 11:19:14",SELL,GS,GS,USD,33,300.9101,0,-9930.0333,0,-0.002684281
"06/27/2022, 11:19:14",BUY,GS,GS,USD,33,301.7200012,0,9956.76004,33,9.55E-05
"06/27/2022, 11:31:08",SELL,GS,GS,USD,33,300.35,0,-9911.55,0,-0.004540638
"06/27/2022, 11:31:08",BUY,GS,GS,USD,33,301.0150146,0,9933.495483,33,2.38E-05
"06/27/2022, 11:42:59",SELL,GS,GS,USD,33,300.5612,0,-9918.5196,0,-0.001507615
"06/27/2022, 11:42:59",BUY,MRNA,MRNA,USD,70,142.6399994,0,9984.799957,70,6.90E-05
"06/27/2022, 11:54:52",SELL,MRNA,MRNA,USD,70,144.04,0,-10082.8,0,0.009814923
"06/27/2022, 11:54:52",BUY,MRNA,MRNA,USD,69,143.3200073,0,9889.080505,69,0.000583969
"06/27/2022, 12:07:41",SELL,MRNA,MRNA,USD,69,144.26,0,-9953.94,0,0.006558698
"06/27/2022, 12:07:41",BUY,MRNA,MRNA,USD,69,143.9900055,0,9935.310379,69,0.001660992
"06/27/2022, 12:22:41",SELL,MRNA,MRNA,USD,69,145.09,0,-10011.21,0,0.007639381
"06/27/2022, 12:22:41",BUY,MRNA,MRNA,USD,69,144.8800049,0,9996.720337,69,0.000102582
"06/27/2022, 12:37:43",SELL,MRNA,MRNA,USD,69,145.45,0,-10036.05,0,0.003934257
"06/27/2022, 12:37:43",BUY,FRC,FRC,USD,67,147.375,0,9874.125,67,3.32E-05
"06/27/2022, 12:53:39",SELL,FRC,FRC,USD,67,147.2,0,-9862.4,0,-0.001187447
"06/27/2022, 12:53:39",BUY,TER,TER,USD,101,98.18000031,0,9916.180031,101,9.87E-06
"06/27/2022, 13:09:41",SELL,TER,TER,USD,101,98.5,0,-9948.5,0,0.003259316
"06/27/2022, 13:09:41",SELL,AZO,AZO,USD,4,2174.97998,0,-8699.919922,-4,0
"06/27/2022, 13:25:41",BUY,AZO,AZO,USD,4,2168.69,0,8674.76,0,-0.002891972
"06/27/2022, 13:25:41",BUY,MRNA,MRNA,USD,68,145.5500031,0,9897.400208,68,1.29E-05
"06/27/2022, 13:41:39",SELL,MRNA,MRNA,USD,68,145.5576,0,-9897.9168,0,5.22E-05
"06/27/2022, 13:41:39",BUY,KLAC,KLAC,USD,29,341.8200073,0,9912.780212,29,7.32E-06
"06/27/2022, 13:58:34",SELL,KLAC,KLAC,USD,29,341.33,0,-9898.57,0,-0.001433524
"06/27/2022, 13:58:34",BUY,KLAC,KLAC,USD,29,341.6384042,0,9907.51372,29,9.41E-05
"06/27/2022, 14:14:38",SELL,KLAC,KLAC,USD,29,341.12,0,-9892.48,0,-0.001517406
"06/27/2022, 14:14:38",BUY,KLAC,KLAC,USD,29,339.6550039,0,9849.995112,29,6.41E-05
"06/27/2022, 14:30:40",SELL,KLAC,KLAC,USD,29,340.2,0,-9865.8,0,0.001604558
"06/27/2022, 14:30:40",BUY,CB,CB,USD,51,195.1300049,0,9951.630249,51,1.99E-05
"06/27/2022, 14:42:53",SELL,CB,CB,USD,51,194.67,0,-9928.17,0,-0.002357428
"06/27/2022, 14:42:53",BUY,CB,CB,USD,51,195.1300049,0,9951.630249,51,1.99E-05
"06/27/2022, 14:54:47",SELL,CB,CB,USD,51,194.7,0,-9929.7,0,-0.002203684
"06/27/2022, 14:54:47",BUY,IBM,IBM,USD,70,142.6199951,0,9983.399658,70,8.51E-05
"06/27/2022, 15:06:53",SELL,IBM,IBM,USD,70,142.805,0,-9996.35,0,0.001297188
"06/27/2022, 15:06:53",BUY,CB,CB,USD,51,194.6300049,0,9926.130249,51,6.72E-05
"06/27/2022, 15:18:47",SELL,CB,CB,USD,51,194.75,0,-9932.25,0,0.000616529
"06/27/2022, 15:18:47",BUY,CB,CB,USD,51,194.6300049,0,9926.130249,51,6.72E-05
"06/27/2022, 15:30:42",SELL,CB,CB,USD,51,194.75,0,-9932.25,0,0.000616529
"06/27/2022, 15:30:42",BUY,CB,CB,USD,51,194.6300049,0,9926.130249,51,6.72E-05
"06/27/2022, 15:42:36",SELL,CB,CB,USD,51,194.75,0,-9932.25,0,0.000616529
"06/27/2022, 15:42:36",BUY,CB,CB,USD,51,194.6300049,0,9926.130249,51,6.72E-05
"06/27/2022, 15:54:28",SELL,CB,CB,USD,51,194.75,0,-9932.25,0,0.000616529
"06/27/2022, 15:54:28",BUY,CB,CB,USD,51,194.6300049,0,9926.130249,51,6.72E-05
"06/27/2022, 16:06:19",SELL,CB,CB,USD,51,194.75,0,-9932.25,0,0.000616529
"06/27/2022, 16:06:19",BUY,CB,CB,USD,51,194.6300049,0,9926.130249,51,6.72E-05
"06/27/2022, 16:18:10",SELL,CB,CB,USD,51,194.75,0,-9932.25,0,0.000616529
"06/27/2022, 16:18:10",BUY,CB,CB,USD,51,194.6300049,0,9926.130249,51,6.72E-05
"06/27/2022, 16:30:01",SELL,CB,CB,USD,51,194.75,0,-9932.25,0,0.000616529
"06/27/2022, 16:30:01",BUY,CB,CB,USD,51,194.6300049,0,9926.130249,51,6.72E-05
"06/27/2022, 16:41:53",SELL,CB,CB,USD,51,194.75,0,-9932.25,0,0.000616529
"06/27/2022, 16:41:53",BUY,CB,CB,USD,51,194.6300049,0,9926.130249,51,6.72E-05
"06/27/2022, 16:53:45",SELL,CB,CB,USD,51,194.75,0,-9932.25,0,0.000616529
"06/27/2022, 16:53:45",BUY,CB,CB,USD,51,194.6300049,0,9926.130249,51,6.72E-05
"06/28/2022, 09:59:28",SELL,CB,CB,USD,51,194.6300049,0,-9926.130249,0,0
"06/28/2022, 09:59:28",BUY,UAL,UAL,USD,257,38.77999878,0,9966.459686,257,8.93E-05
"06/28/2022, 10:12:00",SELL,UAL,UAL,USD,257,38.795,0,-9970.315,0,0.000386829
"06/28/2022, 10:12:00",BUY,DVA,DVA,USD,120,82.66000366,0,9919.200439,120,0.0001498
"06/28/2022, 10:24:15",SELL,DVA,DVA,USD,120,82.97,0,-9956.4,0,0.003750258
"06/28/2022, 10:24:15",BUY,UAL,UAL,USD,258,38.625,0,9965.25,258,6.18E-05
"06/28/2022, 10:36:10",SELL,UAL,UAL,USD,258,38.14,0,-9840.12,0,-0.012556634
"06/28/2022, 10:36:10",BUY,ZBRA,ZBRA,USD,32,308.6499939,0,9876.799805,32,5.77E-05
"06/28/2022, 10:48:29",SELL,ZBRA,ZBRA,USD,32,307.565,0,-9842.08,0,-0.003515289
"06/28/2022, 10:48:29",BUY,DVA,DVA,USD,121,82.41500092,0,9972.215111,121,6.40E-05
"06/28/2022, 11:01:21",SELL,DVA,DVA,USD,121,81.715,0,-9887.515,0,-0.00849361
"06/28/2022, 11:01:21",BUY,BALL,BALL,USD,141,70.75,0,9975.75,141,5.58E-05
"06/28/2022, 11:14:36",SELL,BALL,BALL,USD,141,70.23,0,-9902.43,0,-0.007349823
"06/28/2022, 11:14:36",BUY,DVA,DVA,USD,121,82.13500214,0,9938.335258,121,4.35E-05
"06/28/2022, 11:28:29",SELL,DVA,DVA,USD,121,81.975,0,-9918.975,0,-0.001948038
"06/28/2022, 11:28:29",BUY,LNC,LNC,USD,202,49.39500046,0,9977.790092,202,7.11E-05
"06/28/2022, 11:41:32",SELL,LNC,LNC,USD,202,49.54,0,-10007.08,0,0.00293551
"06/28/2022, 11:41:32",BUY,TYL,TYL,USD,29,336.6700134,0,9763.430389,29,2.10E-05
"06/28/2022, 11:55:26",SELL,TYL,TYL,USD,29,337.83,0,-9797.07,0,0.00344547
"06/28/2022, 11:55:26",BUY,NI,NI,USD,337,29.60533295,0,9976.997203,337,3.32E-05
"06/28/2022, 12:08:24",SELL,NI,NI,USD,337,29.55,0,-9958.35,0,-0.00186902
"06/28/2022, 12:08:24",BUY,UAL,UAL,USD,264,37.75999832,0,9968.639557,264,0.000389956
"06/28/2022, 12:24:20",SELL,UAL,UAL,USD,264,37.57,0,-9918.48,0,-0.005031735
"06/28/2022, 12:24:20",BUY,NI,NI,USD,339,29.45045523,0,9983.704324,339,2.27E-05
"06/28/2022, 12:39:20",SELL,NI,NI,USD,339,29.485,0,-9995.415,0,0.001172979
"06/28/2022, 12:39:20",BUY,COF,COF,USD,91,109.8399963,0,9995.439667,91,1.16E-05
"06/28/2022, 12:55:18",SELL,COF,COF,USD,91,109.66,0,-9979.06,0,-0.001638714
"06/28/2022, 12:55:18",BUY,UAL,UAL,USD,267,37.45000076,0,9999.150204,267,2.62E-05
"06/29/2022, 09:59:23",SELL,UAL,UAL,USD,267,35.43,0,-9459.81,0,-0.053938604
"06/29/2022, 09:59:23",BUY,NFLX,NFLX,USD,55,178.6000061,0,9823.000336,55,0.000720991
"06/29/2022, 10:11:32",SELL,NFLX,NFLX,USD,55,178.14,0,-9797.7,0,-0.002575622
"06/29/2022, 10:11:32",BUY,ETN,ETN,USD,79,126.2890895,0,9976.838074,79,5.30E-05
"06/29/2022, 10:24:13",SELL,ETN,ETN,USD,79,126.07,0,-9959.53,0,-0.001734826
"06/29/2022, 10:24:13",BUY,MCD,MCD,USD,40,247.1892519,0,9887.570077,40,3.98E-05
"06/29/2022, 10:37:53",SELL,MCD,MCD,USD,40,247.145,0,-9885.8,0,-0.00017902
"06/29/2022, 10:37:53",BUY,ETN,ETN,USD,79,126.5199966,0,9995.079735,79,0.000404324
"06/29/2022, 10:49:36",SELL,ETN,ETN,USD,79,126.78,0,-10015.62,0,0.002055038
"06/29/2022, 10:49:36",BUY,ZBRA,ZBRA,USD,33,297.8999939,0,9830.699799,33,9.22E-07
"06/29/2022, 11:01:18",SELL,ZBRA,ZBRA,USD,33,297.8999939,0,-9830.699799,0,0
"06/29/2022, 11:01:18",BUY,MCD,MCD,USD,40,246.7088062,0,9868.352246,40,4.61E-05
"06/29/2022, 11:14:40",SELL,MCD,MCD,USD,40,246.7088062,0,-9868.352246,0,0
"06/29/2022, 11:14:40",BUY,NVR,NVR,USD,2,3925.128932,0,7850.257863,2,8.93E-05
"06/29/2022, 11:27:00",SELL,NVR,NVR,USD,2,3925.128932,0,-7850.257863,0,0
"06/29/2022, 11:27:00",BUY,MCO,MCO,USD,36,271.8150024,0,9785.340088,36,6.21E-05
"06/29/2022, 11:40:31",SELL,MCO,MCO,USD,36,271.89,0,-9788.04,0,0.000275914
"06/29/2022, 11:40:31",BUY,NVR,NVR,USD,2,3928,0,7856,2,8.76E-06
"06/29/2022, 11:54:18",SELL,NVR,NVR,USD,2,3943.6,0,-7887.2,0,0.003971487
"06/29/2022, 11:54:18",BUY,CTRA,CTRA,USD,372,26.84000015,0,9984.480057,372,0.000115478
"06/29/2022, 12:09:11",SELL,CTRA,CTRA,USD,372,26.9,0,-10006.8,0,0.002235464
"06/29/2022, 12:09:11",BUY,ZBRA,ZBRA,USD,33,296.519989,0,9785.159637,33,0.00040581
"06/29/2022, 12:24:41",SELL,ZBRA,ZBRA,USD,33,295.95,0,-9766.35,0,-0.001922262
"06/29/2022, 12:24:41",BUY,NFLX,NFLX,USD,56,175.5500031,0,9830.800171,56,0.000104999
"06/29/2022, 12:39:32",SELL,NFLX,NFLX,USD,56,176.0001,0,-9856.0056,0,0.002563924
"06/29/2022, 12:39:32",BUY,CTAS,CTAS,USD,26,370.8999939,0,9643.399841,26,3.04E-05
"06/29/2022, 12:54:22",SELL,CTAS,CTAS,USD,26,371.43,0,-9657.18,0,0.001428973
"06/29/2022, 12:54:22",BUY,BR,BR,USD,69,143.9750061,0,9934.275421,69,1.57E-05
"06/29/2022, 13:09:13",SELL,BR,BR,USD,69,144.66,0,-9981.54,0,0.004757728
"06/29/2022, 13:09:13",BUY,ETN,ETN,USD,78,127.2799988,0,9927.839905,78,1.83E-05
"06/29/2022, 13:24:00",SELL,ETN,ETN,USD,78,127.37,0,-9934.86,0,0.000707112
"06/29/2022, 13:24:00",BUY,BR,BR,USD,69,144.5,0,9970.5,69,3.15E-05
"06/29/2022, 13:37:46",SELL,BR,BR,USD,69,144.05,0,-9939.45,0,-0.003114187
"06/29/2022, 13:37:46",BUY,FANG,FANG,USD,80,124.3103027,0,9944.824219,80,5.25E-05
"06/29/2022, 13:52:35",SELL,FANG,FANG,USD,80,124.04,0,-9923.2,0,-0.002174419
"06/29/2022, 13:52:35",BUY,MCD,MCD,USD,40,248.1653606,0,9926.614423,40,0.000127151
"06/29/2022, 14:07:23",SELL,MCD,MCD,USD,40,247.845,0,-9913.8,0,-0.001290916
"06/29/2022, 14:07:23",BUY,NFLX,NFLX,USD,56,177.1047887,0,9917.868169,56,8.68E-05
"06/29/2022, 14:20:08",SELL,NFLX,NFLX,USD,56,177.3971,0,-9934.2376,0,0.001650499
"06/29/2022, 14:20:08",BUY,FANG,FANG,USD,80,123.8399963,0,9907.199707,80,0.000107196
"06/29/2022, 14:34:55",SELL,FANG,FANG,USD,80,123.2676,0,-9861.408,0,-0.004622064
"06/29/2022, 14:34:55",BUY,NVR,NVR,USD,2,3974,0,7948,2,2.70E-05
"06/29/2022, 14:49:44",SELL,NVR,NVR,USD,2,3970,0,-7940,0,-0.001006543
"06/29/2022, 14:49:44",BUY,NFLX,NFLX,USD,56,177.9299927,0,9964.07959,56,0.00021285
"06/30/2022, 11:51:29",SELL,NFLX,NFLX,USD,56,177.9299927,0,-9964.07959,0,0
"06/30/2022, 11:50:47",BUY,KMB,KMB,USD,74,134.6950073,0,9967.430542,74,4.59E-05
"06/30/2022, 12:03:40",SELL,KMB,KMB,USD,74,135.08,0,-9995.92,0,0.002858255
"06/30/2022, 12:03:14",BUY,KMB,KMB,USD,74,134.8899994,0,9981.859955,74,7.24E-06
"06/30/2022, 12:15:35",SELL,KMB,KMB,USD,74,135.04,0,-9992.96,0,0.001112022
"06/30/2022, 12:15:30",BUY,CNC,CNC,USD,117,85.02120879,0,9947.481429,117,3.15E-05
"06/30/2022, 12:28:42",SELL,CNC,CNC,USD,117,84.67,0,-9906.39,0,-0.004130837
"06/30/2022, 12:28:37",BUY,KMB,KMB,USD,73,135.2299957,0,9871.789688,73,6.54E-06
"06/30/2022, 12:40:55",SELL,KMB,KMB,USD,73,135.71,0,-9906.83,0,0.00354954
"06/30/2022, 12:40:51",BUY,KMB,KMB,USD,73,135.2299957,0,9871.789688,73,6.54E-06
"06/30/2022, 12:53:11",SELL,KMB,KMB,USD,73,135.84,0,-9916.32,0,0.004510865
"06/30/2022, 12:52:45",BUY,ALLE,ALLE,USD,101,98.23999786,0,9922.239784,101,6.36E-05
"06/30/2022, 13:05:59",SELL,ALLE,ALLE,USD,101,98.35,0,-9933.35,0,0.001119729
"06/30/2022, 13:05:04",BUY,GS,GS,USD,33,299.7000122,0,9890.100403,33,0.000129219
"06/30/2022, 13:18:41",SELL,GS,GS,USD,33,299.7000122,0,-9890.100403,0,0
"06/30/2022, 13:17:59",BUY,D,D,USD,124,80.37000275,0,9965.880341,124,0.000141348
"06/30/2022, 13:32:44",SELL,D,D,USD,124,80.13,0,-9936.12,0,-0.002986223
"06/30/2022, 13:32:40",BUY,D,D,USD,125,79.93000031,0,9991.250038,125,0.000125232
"06/30/2022, 13:48:01",SELL,D,D,USD,125,80.0416,0,-10005.2,0,0.001396218
"06/30/2022, 13:47:56",BUY,MSFT,MSFT,USD,38,258.1319885,0,9809.015564,38,0.000107355
"06/30/2022, 14:05:05",SELL,MSFT,MSFT,USD,38,256.875,0,-9761.25,0,-0.004869557
"06/30/2022, 14:05:00",BUY,ALLE,ALLE,USD,102,97.87999725,0,9983.75972,102,1.48E-05
"06/30/2022, 14:20:23",SELL,ALLE,ALLE,USD,102,97.4,0,-9934.8,0,-0.004903936
"06/30/2022, 14:20:18",BUY,GS,GS,USD,33,296.693339,0,9790.880188,33,8.16E-05
"06/30/2022, 14:37:35",SELL,GS,GS,USD,33,298.391,0,-9846.903,0,0.005721938
"06/30/2022, 14:37:31",BUY,SIVB,SIVB,USD,25,395.1099854,0,9877.749634,25,0.000104194
"06/30/2022, 14:53:44",SELL,SIVB,SIVB,USD,25,394.66,0,-9866.5,0,-0.001138886
"06/30/2022, 14:53:40",BUY,MSFT,MSFT,USD,38,257.4899902,0,9784.619629,38,8.90E-05
"07/01/2022, 11:53:12",SELL,MSFT,MSFT,USD,38,256.91,0,-9762.58,0,-0.002252477
"07/01/2022, 11:53:07",BUY,EA,EA,USD,82,121.5899963,0,9970.3797,82,1.10E-05
"07/01/2022, 12:07:22",SELL,EA,EA,USD,82,121.485,0,-9961.77,0,-0.000863528
"07/01/2022, 12:07:17",BUY,FISV,FISV,USD,109,91.28333219,0,9949.883209,109,0.000107567
"07/01/2022, 12:23:31",SELL,FISV,FISV,USD,109,91.31,0,-9952.79,0,0.000292143
"07/01/2022, 12:23:26",BUY,PWR,PWR,USD,80,123.7300034,0,9898.400269,80,0.000183567
"07/01/2022, 12:38:38",SELL,PWR,PWR,USD,80,124.365,0,-9949.2,0,0.005132115
"07/01/2022, 12:38:33",BUY,PWR,PWR,USD,80,124.3799973,0,9950.39978,80,0.000113658
"07/01/2022, 12:52:39",SELL,PWR,PWR,USD,80,124.82,0,-9985.6,0,0.003537568
"07/01/2022, 12:52:35",BUY,WYNN,WYNN,USD,174,57.3933328,0,9986.439907,174,0.000142504
"07/01/2022, 13:07:43",SELL,WYNN,WYNN,USD,174,57.48,0,-10001.52,0,0.001510057
"07/01/2022, 13:07:39",BUY,EA,EA,USD,81,122.1900024,0,9897.390198,81,4.60E-05
"07/01/2022, 13:22:50",SELL,EA,EA,USD,81,122.34,0,-9909.54,0,0.001227576
"07/01/2022, 13:22:45",BUY,EA,EA,USD,81,122.0800018,0,9888.480148,81,1.50E-05
"07/01/2022, 13:37:55",SELL,EA,EA,USD,81,122.29,0,-9905.49,0,0.001720168
"07/01/2022, 13:37:50",BUY,GPN,GPN,USD,91,109.4499969,0,9959.949722,91,1.81E-06
"07/01/2022, 13:52:52",SELL,GPN,GPN,USD,91,109.685,0,-9981.335,0,0.002147127
"07/01/2022, 13:52:47",BUY,WAT,WAT,USD,29,334.6099854,0,9703.689575,29,9.12E-08
"07/01/2022, 14:06:53",SELL,WAT,WAT,USD,29,335,0,-9715,0,0.00116558
"07/01/2022, 14:06:49",BUY,CPRT,CPRT,USD,90,109.9899979,0,9899.099808,90,1.28E-05
"07/01/2022, 14:22:03",SELL,CPRT,CPRT,USD,90,110.09,0,-9908.1,0,0.000909193
"07/01/2022, 14:21:58",BUY,CMI,CMI,USD,51,194.6421928,0,9926.751835,51,6.34E-05
"07/01/2022, 14:39:29",SELL,CMI,CMI,USD,51,194.73,0,-9931.23,0,0.000451121
"07/01/2022, 14:39:25",BUY,BKR,BKR,USD,343,29.13500023,0,9993.305079,343,6.68E-06
"07/01/2022, 14:56:34",SELL,BKR,BKR,USD,343,29.105,0,-9983.015,0,-0.001029697
"07/05/2022, 11:50:45",BUY,FISV,FISV,USD,107,93.26999664,0,9979.889641,107,0.000117218
"07/05/2022, 12:02:39",SELL,FISV,FISV,USD,107,93.27,0,-9979.89,0,3.60E-08
"07/05/2022, 12:02:34",BUY,EA,EA,USD,81,123.4300003,0,9997.830025,81,0.000136356
"07/05/2022, 12:15:28",SELL,EA,EA,USD,81,123.84,0,-10031.04,0,0.003321718
"07/05/2022, 12:15:23",BUY,EA,EA,USD,80,123.8000031,0,9904.000244,80,3.10E-05
"07/05/2022, 12:29:22",SELL,EA,EA,USD,80,124.065,0,-9925.2,0,0.002140525
"07/05/2022, 12:29:18",BUY,NCLH,NCLH,USD,816,12.25,0,9996,816,8.40E-05
"07/05/2022, 12:44:19",SELL,NCLH,NCLH,USD,816,12.33,0,-10061.28,0,0.006530612
"07/05/2022, 12:44:14",BUY,CMI,CMI,USD,51,192.3500061,0,9809.850311,51,9.57E-05
"07/05/2022, 12:57:14",SELL,CMI,CMI,USD,51,191.9,0,-9786.9,0,-0.002339517
"07/05/2022, 12:57:10",BUY,INCY,INCY,USD,128,78.06999969,0,9992.959961,128,2.76E-05
"07/05/2022, 13:11:10",SELL,INCY,INCY,USD,128,78.1404,0,-10001.9712,0,0.000901759
"07/05/2022, 13:11:06",BUY,SEDG,SEDG,USD,37,265.4989014,0,9823.459351,37,8.44E-05
"07/05/2022, 13:25:44",SELL,SEDG,SEDG,USD,37,266.7476,0,-9869.6612,0,0.004703216
"07/05/2022, 13:24:58",BUY,FTV,FTV,USD,183,54.45289993,0,9964.880688,183,2.83E-05
"07/05/2022, 13:38:39",SELL,FTV,FTV,USD,183,54.72,0,-10013.76,0,0.004905158
"07/05/2022, 13:38:34",BUY,BKR,BKR,USD,356,28.03499985,0,9980.459946,356,6.45E-05
"07/05/2022, 13:54:32",SELL,BKR,BKR,USD,356,27.88,0,-9925.28,0,-0.005528798
"07/05/2022, 13:54:28",BUY,NCLH,NCLH,USD,813,12.30000019,0,9999.900155,813,0.000379919
"07/05/2022, 14:09:25",SELL,NCLH,NCLH,USD,813,12.355,0,-10044.615,0,0.004471529
"07/05/2022, 14:09:20",BUY,INCY,INCY,USD,127,78.30999756,0,9945.36969,127,1.16E-05
"07/05/2022, 14:24:27",SELL,INCY,INCY,USD,127,78.755,0,-10001.885,0,0.005682575
"07/05/2022, 14:24:22",BUY,SEDG,SEDG,USD,37,269.9299927,0,9987.409729,37,9.75E-05
"07/05/2022, 14:40:27",SELL,SEDG,SEDG,USD,37,271.71,0,-10053.27,0,0.00659433
"07/05/2022, 14:40:22",BUY,SEDG,SEDG,USD,36,271.2900085,0,9766.440308,36,5.04E-05
"07/05/2022, 14:55:14",SELL,SEDG,SEDG,USD,36,271.83,0,-9785.88,0,0.001990458
"07/05/2022, 14:55:09",BUY,SEDG,SEDG,USD,36,271.25,0,9765,36,0.000245153
"07/06/2022, 11:50:55",SELL,SEDG,SEDG,USD,36,269.92,0,-9717.12,0,-0.004903226
"07/06/2022, 11:50:48",BUY,CMI,CMI,USD,51,193.0299988,0,9844.529938,51,7.55E-05
"07/06/2022, 12:05:53",SELL,CMI,CMI,USD,51,193.39,0,-9862.89,0,0.001865001
"07/06/2022, 12:05:48",BUY,FOX,FOX,USD,330,30.29000092,0,9995.700302,330,1.09E-05
"07/06/2022, 12:17:46",SELL,FOX,FOX,USD,330,30.305,0,-10000.65,0,0.000495183
"07/06/2022, 12:17:41",BUY,FOX,FOX,USD,330,30.29000092,0,9995.700302,330,1.09E-05
"07/06/2022, 12:30:24",SELL,FOX,FOX,USD,330,30.29000092,0,-9995.700302,0,0
"07/06/2022, 12:29:31",BUY,NCLH,NCLH,USD,885,11.29500008,0,9996.075068,885,0.000113901
"07/06/2022, 12:42:14",SELL,NCLH,NCLH,USD,885,11.285,0,-9987.225,0,-0.000885354
"07/06/2022, 12:42:10",BUY,CMS,CMS,USD,149,67.01000214,0,9984.490318,149,9.32E-05
"07/06/2022, 12:55:29",SELL,CMS,CMS,USD,149,67.22,0,-10015.78,0,0.003133829
"07/06/2022, 12:54:01",BUY,SEDG,SEDG,USD,37,269.769989,0,9981.489594,37,1.98E-05
"07/06/2022, 13:07:27",SELL,SEDG,SEDG,USD,37,269.86,0,-9984.82,0,0.000333658
"07/06/2022, 13:07:23",BUY,CMS,CMS,USD,148,67.19000244,0,9944.120361,148,1.25E-05
"07/06/2022, 13:19:27",SELL,CMS,CMS,USD,148,67.16,0,-9939.68,0,-0.000446531
"07/06/2022, 13:19:23",BUY,EA,EA,USD,80,124.1122191,0,9928.977525,80,0.000336149
"07/06/2022, 13:31:50",SELL,EA,EA,USD,80,124.21,0,-9936.8,0,0.000787843
"07/06/2022, 13:31:15",BUY,HST,HST,USD,651,15.34500027,0,9989.595174,651,8.95E-06
"07/06/2022, 13:43:49",SELL,HST,HST,USD,651,15.53,0,-10110.03,0,0.012056027
"07/06/2022, 13:43:45",BUY,TECH,TECH,USD,27,362.9822137,0,9800.519769,27,0.00018034
"07/06/2022, 14:00:08",SELL,TECH,TECH,USD,27,363.685,0,-9819.495,0,0.001936145
"07/06/2022, 14:00:04",BUY,WMB,WMB,USD,337,29.64500046,0,9990.365154,337,3.07E-05
"07/06/2022, 14:14:58",SELL,WMB,WMB,USD,337,29.705,0,-10010.585,0,0.002023935
"07/06/2022, 14:14:53",BUY,MCO,MCO,USD,35,283.7268239,0,9930.438836,35,3.61E-05
